,,Target,the icecream is tiny,target,145014691,F1_Adjective_sentence_16,,,M3_Adjective_sentence_16,,7,4,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the icecream is huge,sem,41602096,,,,,,,,,
,,S2,the icecream is average,sem,155516288,,,,,,,,,
,,Un,icecream,un,115520299,,,,,,,,,
,,Un,icelolly,un,289592339,,,,,,,,,
,,,,,,,,,,,,,,
18,short,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is short,target,165957485,F1_Adjective_sentence_18,,,M3_Adjective_sentence_18,,8,5,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man is tall,sem,165772664,,,,,,,,,
,,S2,the man is bald,sem,35314865,,,,,,,,,
,,Un,the man is old,un,17244962,,,,,,,,,
,,Un,the man is gold,un,24381398,,,,,,,,,
,,,,,,,,,,,,,,
19,happy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the child is happy,target,25247848,F1_Adjective_sentence_19,,,M3_Adjective_sentence_19,,8,3,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the child is grumpy,sem,50062472,,,,,,,,,
,,S2,the child is sad,sem,332187713,,,,,,,,,
,,Un,the child is sick,un,180192032,,,,,,,,,
,,Un,the child is quiet,un,143759767,,,,,,,,,
,,,,,,,,,,,,,,
20,miserable,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the child is miserable,target,332187713,F1_Adjective_sentence_20,,,M3_Adjective_sentence_20,,6,1,4,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the child is happy,sem,25247848,,,,,,,,,
,,S2,the child is naughty,sem,47225510,,,,,,,,,
,,Un,the child is sick,un,180192032,,,,,,,,,
,,Un,the child is quiet,un,143759767,,,,,,,,,
,,,,,,,,,,,,,,
21,cheerful,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the child is cheerful,target,25247848,F1_Adjective_sentence_21,,,M3_Adjective_sentence_21,,5,2,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the child is grumpy,sem,50062472,,,,,,,,,
,,S2,the child is sad,sem,332187713,,,,,,,,,
,,Un,the child is sick,un,180192032,,,,,,,,,
,,Un,the child is quiet,un,143759767,,,,,,,,,
,,,,,,,,,,,,,,
22,dusty,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the saw is dusty,target,277040582,F1_Adjective_sentence_22,,,M3_Adjective_sentence_22,,5,5,2,
,,P1,the saw is rusty,mp,20346460,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the saw is clean,sem,114635122,,,,,,,,,
,,Un,the saw is plastic,un,219517174,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
24,unhappy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the child is unhappy,target,332187713,F1_Adjective_sentence_24,,,M3_Adjective_sentence_24,,6,2,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the child is happy,sem,25247848,,,,,,,,,
,,S2,the child is naughty,sem,47225510,,,,,,,,,
,,Un,the child is sick,un,180192032,,,,,,,,,
,,Un,the child is quiet,un,143759767,,,,,,,,,
,,,,,,,,,,,,,,
25,fat,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the dog is fat,target,79922119,F1_Adjective_sentence_25,,,M3_Adjective_sentence_25,,7,7,1,
,,P1,the dog is fast,close,213511198,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the dog is thin,sem,129252854,,,,,,,,,
,,S2,the dog is tall,sem,132126536,,,,,,,,,
,,Un,the dog is long,un,38095165,,,,,,,,,
,,Un,the dog is hairy,un,91165610,,,,,,,,,
,,,,,,,,,,,,,,
26,large,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the cup is large,target,45209191,F1_Adjective_sentence_26,,,M3_Adjective_sentence_26,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the cup is tiny,sem,61468480,,,,,,,,,
,,S2,the cup is average,sem,48948737,,,,,,,,,
,,Un,the cup is paper,un,209171185,,,,,,,,,
,,Un,the cup is crumpled,un,155377928,,,,,,,,,
,,,,,,,,,,,,,,
27,small,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the cup is small,target,61468480,F1_Adjective_sentence_27,,,M3_Adjective_sentence_27,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the cup is big,sem,79587922,,,,,,,,,
,,S2,the cup is average,sem,48948737,,,,,,,,,
,,Un,the cup is paper,un,209171185,,,,,,,,,
,,Un,the cup is crumpled,un,155377928,,,,,,,,,
,,,,,,,,,,,,,,
28,green,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the water is green,target,297737546,F1_Adjective_sentence_28,,,M3_Adjective_sentence_28,,8,6,1,
,,P1,the water is clean,mp,12522351,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the water is red,sem,205900462,,,,,,,,,
,,S2,the water is blue,sem,135882398,,,,,,,,,
,,Un,the water is white,un,11122122,,,,,,,,,
,,Un,the water is fresh,un,262980617,,,,,,,,,
,,,,,,,,,,,,,,
29,cold,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is cold,target,28666396,F1_Adjective_sentence_29,,,M3_Adjective_sentence_29,,8,5,1,
,,P1,the man is old,mp,17244962,,,,,,,,,
,,P2,the man is bold,mp,10681814,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man is hot,sem,278138576,,,,,,,,,
,,S2,the man is funny,sem,161143730,,,,,,,,,
,,Un,the man is warm,un,210760174,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
30,bright,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his top is bright,target,306425741,F1_Adjective_sentence_30,,,M3_Adjective_sentence_30,,7,5,1,
,,P1,his top is tight,mp,318583148,,,,,,,,,
,,P2,his top is white,mp,127241900,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,his top is green,un,40769832,,,,,,,,,
,,Un,his top is navy,un,23621269600,,,,,,,,,
,,Un,his top is stripy,un,61875193,,,,,,,,,
,,,,,,,,,,,,,,
31,pink,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the invitation is pink,target,186500651,F1_Adjective_sentence_31,,,M3_Adjective_sentence_31,,7,5,1,
,,P1,the invitation is blank,distant,124809328,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the invitation is green,un,271116666,,,,,,,,,
,,S2,the invitation is purple,un,271118888,,,,,,,,,
,,Un,the invitation is gold,un,104633537,,,,,,,,,
,,Un,the invitation is blue,un,271110554,,,,,,,,,
,,,,,,,,,,,,,,
32,warm,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his sock is warm,target,322340546,F1_Adjective_sentence_32,,,M3_Adjective_sentence_32,,7,5,1,
,,P1,his sock is worn,mp,36244156,,,,,,,,,
,,P2,his sock is torn,close,228626515,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,his sock is blue,un,157104434,,,,,,,,,
,,Un,his sock is smelly,un,310809407,,,,,,,,,
,,Un,his sock is new,un,331719209,,,,,,,,,
,,,,,,,,,,,,,,
33,worn,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his sock is worn,target,36244156,F1_Adjective_sentence_33,,,M3_Adjective_sentence_33,,6,4,1,
,,P1,his sock is warm,mp,322340546,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,his sock is new,sem,331719209,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,his sock is smelly,un,310809407,,,,,,,,,
,,Un,his sock is blue,un,157104434,,,,,,,,,
,,,,,,,,,,,,,,
34,torn,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his sock is torn,target,228626515,F1_Adjective_sentence_34,,,M3_Adjective_sentence_34,,7,4,1,
,,P1,his sock is warm,close,322340546,,,,,,,,,
,,P2,his sock is worn,mp,36244156,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,his sock is new,sem,331719209,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,his sock is smelly,un,310809407,,,,,,,,,
,,Un,his sock is blue,un,157104434,,,,,,,,,
,,,,,,,,,,,,,,
35,new,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his sock is new,target,331719209,F1_Adjective_sentence_35,,,M3_Adjective_sentence_35,,8,3,1,
,,P1,his sock is blue,mp,157104434,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,his sock is old,sem,36244156,,,,,,,,,
,,S2,his sock is torn,sem,228626515,,,,,,,,,
,,Un,his sock is warm,un,322340546,,,,,,,,,
,,Un,his sock is smelly,un,310809407,,,,,,,,,
,,,,,,,,,,,,,,
36,good,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Prototype,Freq bin,Conc bin,Syllable,
,,Target,the boy is good,target,37074286,F1_Adjective_sentence_36,,,M3_Adjective_sentence_36,LI_Adjective_sentence_f1_021.wav,8,1,1,
,,P1,the boy is gold,close,24381398,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the boy is bad,sem,50486182,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the boy is tired,un,51871363,,,,,,,,,
,,Un,the boy is smelly,un,8041488,,,,,,,,,
,,,,,,,,,,,,,,
39,big,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Prototype,Freq bin,Conc bin,Syllable,
,,Target,the man is big,target,44182813,F1_Adjective_sentence_39,,,M3_Adjective_sentence_39,LI_Adjective_sentence_f1_003.wav,8,5,1,
,,P1,the man is bad,distant,8153444,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man is small,sem,50332302,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man is smelly,un,39075599,,,,,,,,,
,,Un,the man is sad,un,47099760,,,,,,,,,
,,,,,,,,,,,,,,
40,next,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is next,target,671596,F1_Adjective_sentence_40,,,M3_Adjective_sentence_40,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the man is last,sem,948562,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man is bald,un,6476493,,,,,,,,,
,,Un,the man is big,un,44182813,,,,,,,,,
,,,,,,,,,,,,,,
41,great,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,Prototype,Freq bin,Conc bin,Syllable,
,,Target,the girl is great,target,31586129,F1_Adjective_sentence_41,,,M3_Adjective_sentence_41,LI_Adjective_sentence_f1_023.wav,8,1,1,
,,P1,the girl is late,mp,21665065,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the girl is bad,sem,14094666,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the girl is smelly,un,15080103,,,,,,,,,
,,Un,the girl is happy,un,25247848,,,,,,,,,
,,,,,,,,,,,,,,
42,strong,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is strong,target,133620884,F1_Adjective_sentence_42,,,M3_Adjective_sentence_42,,8,4,1,
,,P1,the man is wrong,mp,118661518,,,,,,,,,
,,P2,the man is young,distant,298779329,,,,,,,,,
,,P3,the man is drunk,distant,263064422,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man is elderly,un,17244962,,,,,,,,,
,,Un,the man is old,un,131682332,,,,,,,,,
,,,,,,,,,,,,,,
45,busy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,her mum is busy,target,257902910,F1_Adjective_sentence_44,,,M3_Adjective_sentence_44,,8,2,2,
,,P1,her mum is bossy,close,138815294,,,,,,,,,
,,P2,her mum is dizzy,mp,297796808,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,her mum is lazy,sem,335890766,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,her mum is helpful,un,132756662,,,,,,,,,
,,Un,her mum is helping,un,26721297,,,,,,,,,
,,,,,,,,,,,,,,
46,free,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the bird is free,target,145892687,F1_Adjective_sentence_45,,,M3_Adjective_sentence_45,,8,2,1,
,,P1,the bird is furry,distant,237732658,,,,,,,,,
,,P2,the bird is fiery,distant,285031625,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the bird is trapped,sem,239424394,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the bird is held,un,23488073,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
47,sorry,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the businessman is sorry,target,2780241,F1_Adjective_sentence_46,,,M3_Adjective_sentence_46,,8,1,2,
,,P1,the businessman is spotty,distant,1462327,,,,,,,,,
,,P2,the businessman is sleepy,distant,175052972,,,,,,,,,
,,P3,the businessman is scary,distant,26278996,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the businessman is friendly,un,149002709,,,,,,,,,
,,Un,the businessman is happy,un,3082742,,,,,,,,,
,,,,,,,,,,,,,,
50,high,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the plane is high,target,42196282,F1_Adjective_sentence_49,,,M3_Adjective_sentence_49,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the plane is low,sem,143593105,,,,,,,,,
,,S2,the plane is big,un,224750251,,,,,,,,,
,,Un,the plane is small,un,12609862,,,,,,,,,
,,Un,the plane is wooden,un,280247873,,,,,,,,,
,,,,,,,,,,,,,,
51,young,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man is young,target,298779329,F1_Adjective_sentence_50,,,M3_Adjective_sentence_50,,8,4,1,
,,P1,the man is drunk,distant,263064422,,,,,,,,,
,,P2,the man  is strong,distant,133620884,,,,,,,,,
,,P3,the man is wrong,distant,118661518,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man is elderly,sem,17244962,,,,,,,,,
,,Un,the man is old,sem,131682332,,,,,,,,,
,,,,,,,,,,,,,,
52,low,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the plane is low,target,143593105,F1_Adjective_sentence_51,,,M3_Adjective_sentence_51,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the plane is high,sem,42196282,,,,,,,,,
,,S2,the plane is big,un,224750251,,,,,,,,,
,,Un,the plane is small,un,12609862,,,,,,,,,
,,Un,the plane is wooden,un,280247873,,,,,,,,,
,,,,,,,,,,,,,,
54,electric,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the fence is electric,target,174669707,,F2_Adjective_sentence_54,M2_Adjective_sentence_54,,,6,5,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the fence is pretty,un,296833412,,,,,,,,,
,,S1,the fence is wooden,un,307665356,,,,,,,,,
,,S2,the fence is old,un,118779019,,,,,,,,,
,,Un,the fence is broken,un,328986,,,,,,,,,
,,Un,the fence is sharp,un,226015210,,,,,,,,,
,,,,,,,,,,,,,,
55,sticky,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the shoe is sticky,target,65362569,,F2_Adjective_sentence_55,M2_Adjective_sentence_55,,,6,5,2,
,,P1,the shoe is shiny,distant,8754965251,,,,,,,,,
,,P2,the shoe is stripy,distant,393189355,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the shoe is clean,un,100100117,,,,,,,,,
,,Un,the shoe is big,un,42165503,,,,,,,,,
,,Un,the show is white,un,430256102,,,,,,,,,
,,,,,,,,,,,,,,
56,stripy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the shoe is stripy,target,393189355,,F2_Adjective_sentence_56,M2_Adjective_sentence_56,,,4,4,2,
,,P1,the shoe is sticky,distant,65362569,,,,,,,,,
,,P2,the shoe is shiny,distant,8754965251,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the shoe is clean,un,100100117,,,,,,,,,
,,Un,the shoe is big,un,42165503,,,,,,,,,
,,Un,the show is white,un,430256102,,,,,,,,,
,,,,,,,,,,,,,,
58,rough,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the vegetable is rough,target,393808981,,F2_Adjective_sentence_58,M2_Adjective_sentence_58,,,6,5,1,
,,P1,the vegetable is red,distant,785496524,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the vegetable is smooth,sem,274156799,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the vegetable is white,un,216613948,,,,,,,,,
,,Un,the vegetable is green,un,146885495,,,,,,,,,
,,,,,,,,,,,,,,
59,steep,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the road is steep,target,211051306,,F2_Adjective_sentence_59,M2_Adjective_sentence_59,,,6,5,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the road is pretty,un,19117657,,,,,,,,,
,,S1,the road is fast,un,1435994752,,,,,,,,,
,,S2,the road is sandy,un,65485215,,,,,,,,,
,,Un,the road is winding,un,47387463,,,,,,,,,
,,Un,the road is long,un,475845874,,,,,,,,,
,,,,,,,,,,,,,,
60,thin,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the rope is thin,target,321088235,,F2_Adjective_sentence_60,M2_Adjective_sentence_60,,,6,5,1,
,,P1,the rope is thick,mp,169831109,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the rope is coiled,un,310633880,,,,,,,,,
