,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,lock,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the lock is old,target,94006342,F2_Noun_predicative_13,M1_Noun_predicative_13,,,,6,7,1,
,,P1,the sock is old,mp,228626515,,,,,,,,,
,,P2,the rock is old,mp,65489365,,,,,,,,,
,,P3,the clock is old,mp,56321485,,,,,,,,,
,,S1,the key is old,assoc,308789171,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the boot is old,un,65987226,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,secretary,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the secretary is old,target,190568510,F2_Noun_predicative_16,M1_Noun_predicative_16,,,,8,7,4,
,,P1,the settee is old,distant,166462706,,,,,,,,,
,,P2,the cemetry is old,distant,313803443,,,,,,,,,
,,P3,the security is old,distant,167951891,,,,,,,,,
,,S1,the typewriter is old,coord,110397353,,,,,,,,,
,,S2,the desk is old,coord,213323623,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,lady,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the lady is silly,target,965485123,F2_Noun_predicative_19,M1_Noun_predicative_19,,,,8,6,2,
,,P1,the baby is silly,distant,175178822,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the girl is silly,coord,214294942,,,,,,,,,
,,S2,the boy is silly,coord,350728799,,,,,,,,,
,,Un,the man is silly,coord,285860489,,,,,,,,,
,,Un,the dog is silly,un,116158192,,,,,,,,,
,,,,,,,,,,,,,,
,art,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the art is red,target,280914404,F2_Noun_predicative_20,M1_Noun_predicative_20,,,,8,6,1,
,,P1,the dart is red,mp,316629386,,,,,,,,,
,,P2,the cart is red,mp,286018523,,,,,,,,,
,,P3,the heart is red,mp,122500636,,,,,,,,,
,,S1,the paintbrush is red,assoc,93580291,,,,,,,,,
,,S2,the paintjar is red,assoc,308875283,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,dart,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the dart is red,target,316629386,F2_Noun_predicative_21,M1_Noun_predicative_21,,,,5,7,1,
,,P1,the art is red,mp,280914404,,,,,,,,,
,,P2,the cart is red,mp,286018523,,,,,,,,,
,,P3,the heart is red,mp,122500636,,,,,,,,,
,,S1,the bat is red,assoc,18570298,,,,,,,,,
,,S2,the dartboard is red,assoc,257619844,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,cart,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the cart is red,target,286018523,F2_Noun_predicative_22,M1_Noun_predicative_22,,,,5,7,1,
,,P1,the dart is red,mp,316629386,,,,,,,,,
,,P2,the card is red,mp,197727128,,,,,,,,,
,,P3,the heart is red,mp,122500636,,,,,,,,,
,,S1,the car is red,coord,9545845848,,,,,,,,,
,,S2,the scooter is red,coord,228523927,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,shore,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the shore is lovely,target,123456,F2_Noun_predicative_23,M1_Noun_predicative_23,,,,6,7,1,
,,P1,the door is lovely,mp,21225938,,,,,,,,,
,,P2,the  paw is lovely,mp,210504133,,,,,,,,,
,,P3,the  floor is lovely,mp,265076531,,,,,,,,,
,,S1,the boat  is lovely,coord,157824602,,,,,,,,,
,,S2,the  river  is lovely,coord,444242,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,fly,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the fly is black,target,781520,F2_Noun_predicative_28,M1_Noun_predicative_28,,,,7,7,1,
,,P1,the eye is black,mp,130786277,,,,,,,,,
,,P2,the pie is black,mp,318698831,,,,,,,,,
,,P3,the tie is black,mp,193059866,,,,,,,,,
,,S1,the beetle is black,coord,71844580,,,,,,,,,
,,S2,the glasses are black,coord,27276302,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,wall,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,The wall is white,target,78006022,F2_Noun_predicative_30,M1_Noun_predicative_30,,,,8,7,1,
,,P1,The shawl is white,mp,322107491,,,,,,,,,
,,P2,the wool is white,mp,227068528,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The window is white,coord,192579188,,,,,,,,,
,,S2,The ceiling is white,coord,95775232,,,,,,,,,
,,Un,The floor is white,coord,73677388,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,neck,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,The neck is grubby,target,174854807,F2_Noun_predicative_31,M1_Noun_predicative_31,,,,8,7,1,
,,P1,The deck is grubby,mp,191824013,,,,,,,,,
,,P2,The wreck is grubby,mp,51969808,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The necklace is grubby,subord,53877448,,,,,,,,,
,,S2,The ankle is grubby,coord,111294725,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,ceiling,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,The ceiling is white,target,95775232,F2_Noun_predicative_34,M1_Noun_predicative_34,,,,6,7,2,
,,P1,the sail is white,distant,751659354,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The wall is white,coord,78006022,,,,,,,,,
,,S2,The floor is white,coord,73677388,,,,,,,,,
,,Un,The roof is white,un,186442634,,,,,,,,,
,,Un,The windowsill is white,un,165751670,,,,,,,,,
,,,,,,,,,,,,,,
,rainbow,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the rainbow is colourful,target,132632972,F2_Noun_predicative_35,M1_Noun_predicative_35,,,,6,7,2,
,,P1,the crossbow is colourful,distant,79178638,,,,,,,,,
,,P2,the raincoat is colourful,distant/coord,289942922,,,,,,,,,
,,P3,the bow is colourful,distant,38261293,,,,,,,,,
,,S1,the  sunset is colourful,coord,15135205,,,,,,,,,
,,S2,the umberella is colourful,coord,4096061,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,record,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the record is old,target,758457845,F2_Noun_predicative_36,M1_Noun_predicative_36,,,,8,6,2,
,,P1,the keyboard is old,distant,65485258,,,,,,,,,
,,P2,the wreck is old,close,315699206,,,,,,,,,
,,P3,the cord is old,close,261276545,,,,,,,,,
,,S1,the CD is old,coord,319907015,,,,,,,,,
,,S2,the radio is old,assoc,965485,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,hammer,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,The hammer is best,target,151997177,F2_Noun_predicative_42,M1_Noun_predicative_42,,,,7,7,2,
,,P1,The hamper is best,mp,11339844,,,,,,,,,
,,P2,The hanger is best,mp,121274773,,,,,,,,,
,,P3,The scanner is best,distant,3322510,,,,,,,,,
,,S1,The saw is best,coord,114635122,,,,,,,,,
,,S2,The spanner is best,coord,57316192,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,teapot,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the teapot is brown,target,17010555,F2_Noun_predicative_43,M1_Noun_predicative_43,,,,5,7,2,
,,P1,the teepee is brown,close,170742665,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the tea is brown,distant,33978516,,,,,,,,,
,,S1,the teabag is brown,coord,37640578,,,,,,,,,
,,S2,the teacup is brown,coord,307023386,,,,,,,,,
,,Un,the kettle is brown,coord,68732179,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,court,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the court is large,target,243765985,F2_Noun_predicative_45,M1_Noun_predicative_45,,,,8,6,1,
,,P1,the fort is large,mp,246807172,,,,,,,,,
,,P2,the wart is large,mp,88954987,,,,,,,,,
,,P3,the prison is large,coord,152469683,,,,,,,,,
,,S1,the church is large,coord,24842270,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the verucca is large,un,148362407,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,strike,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the strike is fantastic,target,172445237,F2_Noun_predicative_47,M1_Noun_predicative_47,,,,7,4,1,
,,P1,the trike is fantastic,mp,309310754,,,,,,,,,
,,P2,the fantastic bike,mp,325745795,,,,,,,,,
,,P3,the fantastic straw,mp,270140435,,,,,,,,,
,,S1,the fantastic goal,coord,201975412,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the fantastic ride,un,49158204,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,hanger,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the hanger is brown,target,121274773,F2_Noun_predicative_50,M1_Noun_predicative_50,,,,4,7,2,
,,P1,the hamper is brown,close,111235373,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the hammer is brown,close,221714875,,,,,,,,,
,,S1,the coat is brown,assoc,282882188,,,,,,,,,
,,S2,the wardrobe is brown,assoc,33723657,,,,,,,,,
,,Un,the handbag is brown,assoc,91468952,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,bush,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the bush is big,target,270854237,F2_Noun_predicative_51,M1_Noun_predicative_51,,,,6,7,1,
,,P1,the bull is big,close,156005849,,,,,,,,,
,,P2,the brush is big,mp,29554881,,,,,,,,,
,,P3,the bus is big,mp,64567547654,,,,,,,,,
,,S1,the tree is big,coord,34873670,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the cow is big,un,215176945,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,butterfly,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,The butterfly is lovely,target,262034852,F2_Noun_predicative_54,M1_Noun_predicative_54,,,,6,7,3,
,,P1,The butter is lovely,close,157625549,,,,,,,,,
,,P2,The fly is lovely,distant,781520,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The dragonfly is lovely,coord,117170536,,,,,,,,,
,,S2,The caterpillar is lovely,coord,315158195,,,,,,,,,
,,Un,The bird is lovely,coord,145892687,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,escalator,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the  escalator is useful,target,235322389,F2_Noun_predicative_64,M1_Noun_predicative_64,,,,4,7,4,
,,P1,the  calcuator  is useful,mp,324522782,,,,,,,,,
,,P2,the  grater is useful,mp,169721918,,,,,,,,,
,,P3,the  scales is useful,close,106487111,,,,,,,,,
,,S1,the  stairs  is useful,coord,43132054,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the  computer is useful,un,876153,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,throne,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the throne is lovely,target,214078708,F2_Noun_predicative_66,M1_Noun_predicative_66,,,,6,7,1,
,,P1,the home is lovely,mp,274467731,,,,,,,,,
,,P2,the gnome is lovely,mp,163246046,,,,,,,,,
,,P3,the foam is lovely,mp,74189155,,,,,,,,,
,,S1,the chair is lovely,coord,280158311,,,,,,,,,
,,S2,the crown is lovely,coord,37385332,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,dome,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the  dome is snowy,target,65442232,F2_Noun_predicative_67,M1_Noun_predicative_67,,,,5,7,1,
,,P1,the  home is snowy,mp,186442634,,,,,,,,,
,,P2,the  gnome is snowy,mp,123721669,,,,,,,,,
,,P3,the  foam is snowy,mp,74189155,,,,,,,,,
,,S1,the  spire is snowy,coord,325648667,,,,,,,,,
,,S2,the  teepee is snowy,coord,170742665,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,typewriter,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the typewriter is yellow,target,328977077,F2_Noun_predicative_69,M1_Noun_predicative_69,,,,4,7,3,
,,P1,the firefighter is yellow,distant,110384090,,,,,,,,,
,,P2,the lighter is yellow,distant,58276510,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the computer is yellow,coord,96741802,,,,,,,,,
,,S2,the kettle is yellow,coord,68732179,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the raincoat is yellow,un,289942922,,,,,,,,,
,,,,,,,,,,,,,,
,hug,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the bug is big,target,133719272,F2_Noun_predicative_70,M1_Noun_predicative_70,,,,6,7,1,
,,P1,The big hug,mp,1451624,,,,,,,,,
,,P2,The big rug,mp,46714759,,,,,,,,,
,,P3,The big mug,mp,45209191,,,,,,,,,
,,S1,The big bird,coord,262260443,,,,,,,,,
,,S2,The big clock,coord,234886804,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,carpet,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the carpet is simple,target,232815364,F2_Noun_predicative_76,M1_Noun_predicative_76,,,,6,7,2,
,,P1,the car is simple,distant,9545845848,,,,,,,,,
,,P2,the carp is simple,distant,311079986,,,,,,,,,
,,P3,the pet is simple,distant,50493080,,,,,,,,,
,,S1,the rug is simple,coord,212257003,,,,,,,,,
,,S2,the floor is simple,coord,73677388,,,,,,,,,
,,Un,x,x,,,,,,,,,,
,,Un,x,x,,,,,,,,,,
,,,,,,,,,,,,,,
,chequebook,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the chequebook is useful,target,19381165,F2_Noun_predicative_77,M1_Noun_predicative_77,,,,3,7,2,
,,P1,the cheque is useful,distant,55555198,,,,,,,,,
,,P2,the book is useful,distant,34013737,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the credit card is useful,coord,44271903,,,,,,,,,
,,S2,the cash is useful,coord,38785265,,,,,,,,,
,,Un,the letter is useful,un,39163306,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,glass,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the glass is clean,target,10350665,F2_Noun_predicative_83,M1_Noun_predicative_83,,,,7,7,1,
,,P1,the lass is clean,close,26515435,,,,,,,,,
,,P2,the gas is clean,mp,111186662,,,,,,,,,
,,P3,the glasses are clean,mp,40557715,,,,,,,,,
,,S1,the cup is clean,coord,307023386,,,,,,,,,
,,S2,the pot is clean,coord,257196229,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,glasses,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the glasses are clean,target,40557715,F2_Noun_predicative_84,M1_Noun_predicative_84,,,,6,7,2,
,,P1,the lasses are clean,mp,96270701,,,,,,,,,
,,P2,the glass is clean,close,10350665,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the binoculars are clean,coord,319227656,,,,,,,,,
,,S2,the eyes are clean,coord,25168917,,,,,,,,,
,,Un,the cups are clean,un,55320586,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,Freq bin,Conc bin,Syllable,
,hug,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,,,,
,,Target,the  hug is welcoming,target,1451624,F2_Noun_predicative_88,M1_Noun_predicative_88,,,,6,6,1,
,,P1,the mug is welcoming,mp,48948737,,,,,,,,,
,,P2,the rug is welcoming,mp,96591748,,,,,,,,,
,,P3,the hut is welcoming,mp,162831755,,,,,,,,,
,,S1,the kiss is welcoming,coord,255768052,,,,,,,,,
,,S2,the handshake is welcoming,coord,149002709,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,tv,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the tv is typical,target,276568709,F2_Noun_predicative_90,M1_Noun_predicative_90,,,,8,7,2,
,,P1,the teepee is typical,mp,170742665,,,,,,,,,
,,P2,the CV is typical,mp,283330370,,,,,,,,,
,,P3,the tea is typical,distant,33978516,,,,,,,,,
,,S1,the radio is typical,assoc,78640372,,,,,,,,,
,,S2,the satellite dish is typical,assoc,54724903,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,hospital,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the hospital is clean,target,156022646,F2_Noun_predicative_93,M1_Noun_predicative_93,,,,8,7,3,
,,P1,the hostel is clean,distant,230648185,,,,,,,,,
,,P2,the hosepipe is clean,distant,106051277,,,,,,,,,
,,P3,the skittle is clean,distant,281732654,,,,,,,,,
,,S1,the ambulance is clean,assoc,113421097,,,,,,,,,
,,S2,the stethoscope is clean,assoc,173685527,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,gold,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the gold is old,target,129322343,F2_Noun_predicative_95,M1_Noun_predicative_95,,,,8,7,1,
,,P1,the goal is old,mp,7273203,,,,,,,,,
,,P2,the mould is old,mp,265967048,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the silver is old,assoc,128536343,,,,,,,,,
,,S2,the button is old,assoc,71572432,,,,,,,,,
,,Un,the road is old,un,1231234545,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,bed,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the bed is plain,target,33724414,F2_Noun_predicative_97,M1_Noun_predicative_97,,,,8,7,1,
,,P1,the red is plain,mp,118840624,,,,,,,,,
,,P2,the bread is plain,mp,286407695,,,,,,,,,
,,P3,the head is plain,mp,271564976,,,,,,,,,
,,S1,the pillow is plain,assoc,12396319,,,,,,,,,
,,S2,the armchair is plain,assoc,270658997,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,football,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,The football is nothing special,target,66600742,F2_Noun_predicative_98,M1_Noun_predicative_98,,,,8,7,2,
,,P1,The tennisball is nothing special,distant,123665758,,,,,,,,,
,,P2,The golfball is nothing special,distant,6202031512,,,,,,,,,
,,P3,The beachball is nothing special,distant,40167793,,,,,,,,,
,,S1,The pitch is nothing special,assoc,154603907,,,,,,,,,
,,S2,The football player is nothing special,assoc,257173666,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,picture,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the picture is nice,target,313920950,F2_Noun_predicative_100,M1_Noun_predicative_100,,,,8,7,2,
,,P1,the pitcher is nice,mp,33559462,,,,,,,,,
,,P2,the pitch is nice,distant,154603907,,,,,,,,,
,,P3,the furniture is nice,distant,138968120,,,,,,,,,
,,S1,the camera is nice,assoc,60001,,,,,,,,,
,,S2,the frame is nice,assoc,14959596,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,child,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,the child is beautiful,target,30524832,F2_Noun_predicative_102,M1_Noun_predicative_102,,,,8,7,1,
,,P1,the chive is beautiful,distant,252721840,,,,,,,,,
,,P2,the chin is beautiful,distant,38230510,,,,,,,,,
,,S1,the pram is beautiful,assoc,80317405,,,,,,,,,
,,S2,the scooter is beautiful,assoc,69539644,,,,,,,,,
,,S3,the adult is beautiful,coord,211296514,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,body,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,The body is well kept,target,251032747,F2_Noun_predicative_104,M1_Noun_predicative_104,,,,8,7,2,
,,P1,The baby is well kept,distant,130223957,,,,,,,,,
,,P2,The bodice is well kept,distant,256282903,,,,,,,,,
,,S1,The body lotion is well kept,assoc,110760617,,,,,,,,,
,,S2,The hair is well kept,assoc,41395810,,,,,,,,,
,,S3,The arm is well kept,assoc,173319965,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,fish,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,Freq bin,Conc bin,Syllable,
,,Target,The fish is special,target,314412827,F2_Noun_predicative_110,M1_Noun_predicative_110,,,,8,7,1,
,,P1,The dish is special,mp,180989537,,,,,,,,,
,,P2,The wish is special,mp,298189988,,,,,,,,,
,,P3,The fin is special,mp,182084594,,,,,,,,,
,,S1,The fishing rod is special,assoc,233856853,,,,,,,,,
,,S2,The chip is special,assoc,37659009,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,Freq bin,Conc bin,Syllable,
,sea,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,,,,
,,Target,the sea is warm,target,26309001,F2_Noun_predicative_113,M1_Noun_predicative_113,,,,8,7,1,
,,P1,the tea is warm,mp,33978516,,,,,,,,,
,,P2,the bee is warm,mp,207580279,,,,,,,,,
,,P3,the key is warm,mp,22802194,,,,,,,,,
,,S1,the boat is warm,assoc,143702194,,,,,,,,,
,,S2,the bath is warm,assoc,201024191,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,Freq bin,Conc bin,Syllable,
,book,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,,,,,,
,,Target,The book is traditional,target,96598565,F2_Noun_predicative_114,M1_Noun_predicative_114,,,,8,7,1,
