,,P1,They select the woman,mp,30854744,,,,,,,,,
,,P2,They collect the woman,close,33372443,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,They employ the woman,un,46344446,,,,,,,,,
,,Un,They sack the woman,un,31447604,,,,,,,,,
,,Un,They hug the woman,un,34392440,,,,,,,,,
,,,,,,,,,,,,,,
11,arrest,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The man arrests the woman,target,7347091,,F2_Verb_transitive_11,M2_Verb_transitive_11,,,7,3,2,
,,P1,The man detests the woman,distant,6708079,,,,,,,,,
,,P2,The man assists the woman,distant,36818562,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The man sentences the woman,assoc,33765791,,,,,,,,,
,,S2,The man releases the woman,assoc,9193440,,,,,,,,,
,,Un,The man hugs the woman,un,1451624,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
12,fix,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,He fixes the glass,target,94503190,F1_Verb_transitive_12,,,M3_Verb_transitive_12,,7,3,2,
,,P1,He mixes the glass,mp,48997504,,,,,,,,,
,,P2,He fills the glass,distant,22501382,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,He breaks the glass,assoc,35303551,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,He drinks the glass,un,52400904,,,,,,,,,
,,Un,He refuses the glass,un,45671065,,,,,,,,,
,,,,,,,,,,,,,,
13,deal,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,He deals the cards,target,8415454,,F2_Verb_transitive_13,M2_Verb_transitive_13,,,7,3,1,
,,P1,he steals the cards,mp,28981164,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,he shuffles the cards,coord,47829697,,,,,,,,,
,,S2,he wins the cards,assoc,23419268,,,,,,,,,
,,Un,he throws the cards,un,41055785,,,,,,,,,
,,Un,he bites the cards,un,13184488,,,,,,,,,
,,,,,,,,,,,,,,
14,design,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,She designs the house,target,27330630,,F2_Verb_transitive_14,M2_Verb_transitive_14,,,7,3,2,
,,P1,She desires the house,distant,47609103,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,She paints the house,assoc,5985495,,,,,,,,,
,,S2,She repairs the house,assoc,13423453,,,,,,,,,
,,Un,She buys the house,un,35900025,,,,,,,,,
,,Un,She leaves the house,un,690887,,,,,,,,,
,,,,,,,,,,,,,,
15,create,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The man creates clothes,target,49208377,,F2_Verb_transitive_15,M2_Verb_transitive_15,,,7,3,2,
,,P1,The man donates clothes,distant,32511482,,,,,,,,,
,,P2,X,X,X,,,,,,,,,
,,P3,X,X,X,,,,,,,,,
,,S1,The man paints clothes,assoc,43575705,,,,,,,,,
,,S2,X,X,X,,,,,,,,,
,,Un,The man washes clothes,un,19291843,,,,,,,,,
,,Un,The man irons clothes,un,51326313,,,,,,,,,
,,,,,,,,,,,,,,
16,send,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The woman sends the letter,target,46969977,,F2_Verb_transitive_16,M2_Verb_transitive_16,,,7,3,1,
,,P1,The woman bends the letter,mp,941115,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The woman reads the letter,un,39163306,,,,,,,,,
,,S2,The woman opens the letter,un,23966059,,,,,,,,,
,,Un,The woman rips the letter,un,20632371,,,,,,,,,
,,Un,The woman hides the letter,un,36410388,,,,,,,,,
,,,,,,,,,,,,,,
17,excite,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The boy excites the dog,target,16909218,,F2_Verb_transitive_17,M2_Verb_transitive_17,,,4,1,2,
,,P1,The boy bites the dog,distant,32024939,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,The boy calms the dog,coord,50493080,,,,,,,,,
,,S1,The dog scares the boy,coord,39741164,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,The boy dresses the dog,un,39565806,,,,,,,,,
,,Un,The boy blows the dog,un,30403961,,,,,,,,,
,,,,,,,,,,,,,,
18,share,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The girl shares the fruit,target,48079998,,F2_Verb_transitive_18,M2_Verb_transitive_18,,,7,3,1,
,,P1,The girl wears the fruit,mp,22946029,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,The girl prepares the fruit,distant,35784222,,,,,,,,,
,,S1,The girl hoards the fruit,coord,35386277,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,The girl picks the fruit,un,26764473,,,,,,,,,
,,Un,The girl eats the fruit,un,13904517,,,,,,,,,
,,,,,,,,,,,,,,
19,choose,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The man chooses the book,target,49224176,,F2_Verb_transitive_19,M2_Verb_transitive_19,,,7,3,2,
,,P1,The man loses the book,mp,37877723,,,,,,,,,
,,P2,The man uses the book,mp,34013737,,,,,,,,,
,,P3,X,X,X,,,,,,,,,
,,S1,The man gives the book,assoc,38261293,,,,,,,,,
,,S2,x,X,x,,,,,,,,,
,,Un,The man bites the book,un,22620931,,,,,,,,,
,,Un,The man writes the book,un,27573228,,,,,,,,,
,,,,,,,,,,,,,,
20,protect,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The woman protects the plant,target,51599364,,F2_Verb_transitive_20,M2_Verb_transitive_20,,,7,3,2,
,,P1,The woman collects the plant,distant,51532358,,,,,,,,,
,,P2,The woman inspects the plant,distant,258242480,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The woman kills the plant,coord,38881137,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,The woman eats the plant,un,13875662,,,,,,,,,
,,Un,The woman cleans the plant,un,48950445,,,,,,,,,
,,,,,,,,,,,,,,
21,scare,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The doctor scares the patient,target,4363612,,F2_Verb_transitive_21,M2_Verb_transitive_21,,,6,3,1,
,,P1,The doctor scars the patient,mp,20593141,,,,,,,,,
,,P2,The doctor scans the patient,distant,3322510,,,,,,,,,
,,P3,The doctor soothes the patient,distant,32879421,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,The doctor helps the patient,un,36818562,,,,,,,,,
,,Un,The doctor washes the patient,un,24589580,,,,,,,,,
,,,,,,,,,,,,,,
22,begin,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The man begins the book,target,31498157,,F2_Verb_transitive_22,M2_Verb_transitive_22,,,7,3,2,
,,P1,The man bins the book,close,46908032,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,The man finishes the book,coord,31635691,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,The man borrows the book,un,35781504,,,,,,,,,
,,Un,The man bites the book,un,22620931,,,,,,,,,
,,Un,The man drops the book,un,31149973,,,,,,,,,
,,,,,,,,,,,,,,
23,disappoint,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The gift disappoints the woman,target,35848474,,F2_Verb_transitive_23,M2_Verb_transitive_23,,,5,1,3,
,,P1,x,x,x,,,,,,,,,
,,P2,The gift disgusts the woman,distant,35879599,,,,,,,,,
,,P3,The gift excites the woman,coord,32738520,,,,,,,,,
,,S1,The gift upsets the woman,coord,29925193,,,,,,,,,
,,S2,The gift suprises the woman,coord,34610266,,,,,,,,,
,,Un,X,X,X,,,,,,,,,
,,Un,X,X,X,,,,,,,,,
,,,,,,,,,,,,,,
25,sift,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the chef sifts the flour,target,387996418,F1_Verb_transitive_25,,,M3_Verb_transitive_25,,4,5,1,
,,P1,the chef lifts the flour,mp,253979281,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the chef pours the flour,assoc,253980415,,,,,,,,,
,,S2,the chef sprinkles the flour,assoc,231700108,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
26,sand,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The person sands the foot,target,290176019,F1_Verb_transitive_26,,,M3_Verb_transitive_26,,3,5,1,
,,P1,The person scans the foot,close,226408654,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,The person rubs their foot,un,72036652,,,,,,,,,
,,Un,The person measures the foot,un,290152247,,,,,,,,,
,,Un,The person paints the foot,un,296421056,,,,,,,,,
,,,,,,,,,,,,,,
27,hold,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The person holds the laundry,target,319299044,F1_Verb_transitive_27,,,M3_Verb_transitive_27,,8,5,1,
,,P1,The person folds the laundry,mp,144369628,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S3,The person washes the clothes,un,304169150,,,,,,,,,
,,Un,The person irons the laundry,un,306279242,,,,,,,,,
,,Un,The person hangs the laundry,un,152744090,,,,,,,,,
,,,,,,,,,,,,,,
28,fold,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The person folds the laundry,target,144369628,F1_Verb_transitive_28,,,M3_Verb_transitive_28,,6,6,1,
,,P1,The person holds the laundry,mp,319299044,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,The person washes the clothes,un,304169150,,,,,,,,,
,,Un,The person irons the laundry,un,306279242,,,,,,,,,
,,Un,The person hangs the laundry,un,152744090,,,,,,,,,
,,,,,,,,,,,,,,
29,beat,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the woman beats the egg,target,323109866,F1_Verb_transitive_29,,,M3_Verb_transitive_29,,8,5,1,
,,P1,The woman eats the egg,mp,397650286,,,,,,,,,
,,P2,the woman heats the egg,mp,247260085,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,The woman holds the egg,un,132815768,,,,,,,,,
,,Un,The woman cracks the egg,un,37948588,,,,,,,,,
,,,,,,,,,,,,,,
30,heat,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the woman heats the egg,target,247260085,F1_Verb_transitive_30,,,M3_Verb_transitive_30,,5,4,1,
,,P1,the woman beats the egg,mp,323109866,,,,,,,,,
,,P2,The woman eats the egg,mp,397650286,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,The woman holds the egg,un,132815768,,,,,,,,,
,,Un,The woman cracks the egg,un,37948588,,,,,,,,,
,,,,,,,,,,,,,,
31,make,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,he makes the bread,target,261246989,F1_Verb_transitive_31,,,M3_Verb_transitive_31,,8,3,1,
,,P1,he breaks the bread,mp,19579305,,,,,,,,,
,,P2,he bakes the bread,mp,317198153,,,,,,,,,
,,P3,he takes the bread,mp,151569650,,,,,,,,,
,,S1,he slices the bread,coord,286407695,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,he smells the bread,un,297262874,,,,,,,,,
,,,,,,,,,,,,,,
32,open,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,he opens the door,target,134272517,F1_Verb_transitive_32,,,M3_Verb_transitive_32,,7,4,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,he locks the door,coord,107034689,,,,,,,,,
,,S2,he blocks the door,assoc,146964704,,,,,,,,,
,,Un,he hits the door,un,9871051,,,,,,,,,
,,Un,he knocks the door,un,30886078,,,,,,,,,
,,,,,,,,,,,,,,
33,clean,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The man cleans the plate,target,255992242,F1_Verb_transitive_34,,,M3_Verb_transitive_34,,6,5,1,
,,P1,x,x,x,,,,,,,,,
,,P2,The man clears the plate,distant,84571393,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The man dries the plate,coord,236457589,,,,,,,,,
,,S2,The man serves the plate,coord,35510165,,,,,,,,,
,,Un,The man makes the plate,un,164192507,,,,,,,,,
,,Un,The man licks the plate,un,47401462,,,,,,,,,
,,,,,,,,,,,,,,
34,forage,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man forages the food,target,220721464,F1_Verb_transitive_35,F2_Verb_transitive_106,M2_Verb_transitive_106,M3_Verb_transitive_35,,4,4,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,S1,The man hunts the food,coord,246542533,,,,,,,,,
,,S2,The man buys the food,coord,85627606,,,,,,,,,
,,S3,The man cooks the food,coord,43831996,,,,,,,,,
,,Un,The man eats the food,un,322932869,,,,,,,,,
,,Un,The man sells the food,un,50418013,,,,,,,,,
,,,,,,,,,,,,,,
35,find,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the policeman finds the man,target,120683020,F1_Verb_transitive_37,,,M3_Verb_transitive_37,,8,3,1,
,,P1,the policeman fines the man,mp,12304354,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the policeman cuffs the man,un,17843134,,,,,,,,,
,,Un,the policeman directs the man,un,326490710,,,,,,,,,
,,,,,,,,,,,,,,
36,meet,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The man meets the woman,target,187720691,F1_Verb_transitive_39,,,M3_Verb_transitive_39,,8,4,1,
,,P1,the man seats the woman,mp,93716422,,,,,,,,,
,,P2,the man feeds the woman,distant,293316503,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man hugs the woman,un,1451624,,,,,,,,,
,,Un,the man loves the woman,un,17265799,,,,,,,,,
,,,,,,,,,,,,,,
38,watch,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the boy watches the dog,target,49122040,F1_Verb_transitive_41,,,M3_Verb_transitive_41,,8,7,2,
,,P1,the boy catches the dog,close,291064715,,,,,,,,,
,,P2,the boy washes the dog,mp,141057496,,,,,,,,,
,,P3,the boy sketches the dog,close,313953776,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the boy walks the dog,un,188428103,,,,,,,,,
,,Un,the boy bites the dog,un,32024939,,,,,,,,,
,,,,,,,,,,,,,,
39,catch,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the boy catches the dog,target,291064715,F1_Verb_transitive_42,,,M3_Verb_transitive_42,,8,6,2,
,,P1,the boy watches the dog,close,49122040,,,,,,,,,
,,P2,the boy sketches the dog,close,313953776,,,,,,,,,
,,P3,the boy kisses the dog,distant,13502128,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the boy walks the dog,un,188428103,,,,,,,,,
,,Un,the boy washes the dog,un,141057496,,,,,,,,,
,,,,,,,,,,,,,,
43,weed,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the woman weeds her plants,target,318814274,F1_Verb_transitive_46,,,M3_Verb_transitive_46,,3,4,1,
,,P1,the woman feeds her plants,mp,243025486,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the woman prunes her plants,assoc,32425432,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,The woman cleans her plants,un,48950445,,,,,,,,,
,,Un,the woman holds her plants,un,38881137,,,,,,,,,
,,,,,,,,,,,,,,
47,mix,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man mixes the glass,target,335752910,F1_Verb_transitive_50,,,M3_Verb_transitive_50,,5,5,2,
,,P1,the man fixes the glass,mp,94503190,,,,,,,,,
,,P2,the man misses the glass,mp,150919676,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man pours the glass,assoc,30150678,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the man refuses the glass,un,45671065,,,,,,,,,
,,,,,,,,,,,,,,
48,wash,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the child washes the dog,target,141057496,F1_Verb_transitive_51,,,M3_Verb_transitive_51,,7,6,2,
,,P1,the child watches the dog,mp,49122040,,,,,,,,,
,,P2,the child brushes the dog,distant,284147363,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the child dries the dog,coord,253337350,,,,,,,,,
,,S2,the child splashes the dog,assoc,304636022,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the child walks the dog,un,188428103,,,,,,,,,
,,,,,,,,,,,,,,
49,write,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The man writes a book,target,69545625,F1_Verb_transitive_52,,,M3_Verb_transitive_52,,7,6,1,
,,P1,The man bites a book,mp,22620931,,,,,,,,,
,,P2,the man lights a book,mp,343235408,,,,,,,,,
,,P3,the man types a book,distant,27573228,,,,,,,,,
,,S1,the man reads a book,coord,47570270,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man chooses a book,un,49224176,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
53,check,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,he checks the wood,target,256933990,F1_Verb_transitive_56,,,M3_Verb_transitive_56,,8,6,1,
,,P1,he pecks the wood,mp,233818054,,,,,,,,,
,,P2,he chalks the wood,close,160746776,,,,,,,,,
,,P3,he chops the wood,distant,299655560,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,he sands the wood,un,222272809,,,,,,,,,
,,Un,he saws the wood,un,112072841,,,,,,,,,
,,,,,,,,,,,,,,
54,hear,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the woman hears the man,target,332946251,F1_Verb_transitive_57,,,M3_Verb_transitive_57,,8,5,1,
,,P1,the woman cheers the man,mp,256140502,,,,,,,,,
,,P2,the woman fears the man,mp,4363612,,,,,,,,,
,,P3,the woman steers the man,mp,261086432,,,,,,,,,
,,S1,the woman smells the man,coord,169812113,,,,,,,,,
,,S2,the woman ignores the man,assoc,109530086,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
55,build,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the child builds the tower,target,105983540,F1_Verb_transitive_58,,,M3_Verb_transitive_58,,8,5,1,
,,P1,the child drills the tower,close,204591244,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the child knocks the tower,un,144900304,,,,,,,,,
,,S2,the child pushes the tower,un,179541503,,,,,,,,,
,,Un,the child climbs the tower,un,219091462,,,,,,,,,
,,Un,the child likes the tower,un,221414812,,,,,,,,,
,,,,,,,,,,,,,,
56,move,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,he moves the house,target,288777386,F1_Verb_transitive_59,,,M3_Verb_transitive_59,,8,4,1,
,,P1,he views the house,distant,89766298,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,he moves house,assoc,39233433,,,,,,,,,
,,S2,he buys the house,assoc,35900025,,,,,,,,,
,,Un,he paints the house,un,37101451,,,,,,,,,
,,Un,he cleans the house,un,276453777,,,,,,,,,
,,,,,,,,,,,,,,
57,break,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,he breaks the bread,target,19579305,F1_Verb_transitive_60,,,M3_Verb_transitive_60,,8,5,1,
,,P1,he bakes the bread,mp,317198153,,,,,,,,,
,,P2,he makes the bread,mp,261246989,,,,,,,,,
,,P3,he takes the bread,mp,151569650,,,,,,,,,
,,S1,he slices the bread,coord,286407695,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,he smells the bread,un,297262874,,,,,,,,,
,,,,,,,,,,,,,,
62,secure,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,he secures the boy,target,301498364,,F2_Verb_transitive_65,M2_Verb_transitive_65,,,6,3,2,
,,P1,he scares the boy,distant,146893466,,,,,,,,,
,,P2,he scolds the boy,distant,31324615,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,he combs the boy,un,194803352,,,,,,,,,
,,Un,he arrests the boy,un,20831195,,,,,,,,,
,,,,,,,,,,,,,,
63,supervise,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the man supervises his colleague,target,241295458,,F2_Verb_transitive_66,M2_Verb_transitive_66,,,4,2,4,
,,P1,the man surprises his colleague,close,61659196,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the man calls his colleague,un,36971928,,,,,,,,,
,,Un,the man meets his colleagues,un,3082742,,,,,,,,,
,,Un,the man shouts at his colleagues,un,26278996,,,,,,,,,
,,,,,,,,,,,,,,
64,apply,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 2,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the woman applies the paint,target,184551248,,F2_Verb_transitive_67,M2_Verb_transitive_67,,,6,3,2,
,,P1,the woman buys the paint,distant,118194658,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
