,,Un,the cook cuts a tomato,assoc,41876749,,,,,,,,,
,,,,,,,,,,,,,,
,lock,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the man holds a lock,target,196274444,M1_Noun_transitiveend_21,,F2_Noun_transitiveend_21,,,6,7,1,
,,P1,the man holds a sock,mp,310809407,,,,,,,,,
,,P2,the man holds a rock,mp,290237021,,,,,,,,,
,,P3,the man holds a clock,mp,234886804,,,,,,,,,
,,S1,the man holds a key,assoc,228118633,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man holds a brick,un,193518410,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,neck,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The woman holds the neck,target,164183780,M1_Noun_transitiveend_27,,F2_Noun_transitiveend_27,,,8,7,1,
,,P1,The woman holds the cheque,mp,205981591,,,,,,,,,
,,P2,The woman holds the wreck,mp,135832223,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The woman holds the necklace,subord,33916017,,,,,,,,,
,,S2,The woman holds the ankle,coord,112950334,,,,,,,,,
,,Un,The woman holds the scarf,coord,190473419,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,hammer,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the man uses a hammer,target,315475769,M1_Noun_transitiveend_34,,F2_Noun_transitiveend_34,,,7,7,2,
,,P1,the man uses a hamper,mp,151925816,,,,,,,,,
,,P2,the man uses a hanger,mp,280925774,,,,,,,,,
,,P3,the man uses a scanner,distant,3322510,,,,,,,,,
,,S1,the man uses a saw,coord,112072841,,,,,,,,,
,,S2,the man uses a spanner,coord,234851836,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,wall,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he fixes the wall,target,122509672,M1_Noun_transitiveend_37,,F2_Noun_transitiveend_37,,,8,7,1,
,,P1,he fixes the shawl,mp,268502327,,,,,,,,,
,,P2,he fixes the ball,mp,39731194,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,he fixes the window,coord,94503190,,,,,,,,,
,,S2,he fixes the ceiling,coord,129232532,,,,,,,,,
,,Un,he fixes the fence,coord,15239422,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,record,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he gets a record,target,195177908,M1_Noun_transitiveend_41,,F2_Noun_transitiveend_41,,,8,6,2,
,,P1,he gets a reward,close,82427092,,,,,,,,,
,,P2,he gets an award,close,18456895,,,,,,,,,
,,P3,he gets a recorder,distant,201483977,,,,,,,,,
,,S1,he gets a CD,coord,179522198,,,,,,,,,
,,S2,he gets a tape,coord,301134431,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,art,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the woman displays her art,target,191322113,M1_Noun_transitiveend_42,,F2_Noun_transitiveend_42,,,8,6,1,
,,P1,the woman displays her heart,mp,2516690,,,,,,,,,
,,P2,the woman displays her dart,mp,161979275,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the woman displays her paintbrush,assoc,250532548,,,,,,,,,
,,S2,the woman displays her photos,assoc,248395063,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the woman displays her pastries,un,30566110,,,,,,,,,
,,,,,,,,,,,,,,
,dart,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the woman displays her dart,target,161979275,M1_Noun_transitiveend_43,,F2_Noun_transitiveend_43,,,5,7,1,
,,P1,the woman displays her art,mp,191322113,,,,,,,,,
,,P2,the woman displays her heart,mp,2516690,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the woman displays her paintbrush,un,250532548,,,,,,,,,
,,Un,the woman displays her photos,un,248395063,,,,,,,,,
,,,,,,,,,,,,,,
,teapot,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the person holds the teapot,target,284012081,M1_Noun_transitiveend_44,,F2_Noun_transitiveend_44,,,5,7,2,
,,P1,the person holds the teepee,close,263392979,,,,,,,,,
,,P2,the person holds the plant,distant,38881137,,,,,,,,,
,,P3,the person holds the pot,distant,31468510,,,,,,,,,
,,S1,the person holds the coffeepot,coord,209171185,,,,,,,,,
,,S2,the person holds the key,coord,228118633,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,strike,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the government hates strikes,target,51311013,M1_Noun_transitiveend_46,,F2_Noun_transitiveend_46,,,7,4,1,
,,P1,the government hates bikes,mp,27169607,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the government hates stripes,mp,130243382,,,,,,,,,
,,S1,the government hates elections,coord,190794164,,,,,,,,,
,,S2,the government hates fights,un,268614719,,,,,,,,,
,,Un,the government hates games,unun,23419268,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,court,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the man leads the court,target,243765985,M1_Noun_transitiveend_48,,F2_Noun_transitiveend_48,,,8,6,1,
,,P1,the man leads the cart,mp,49692304,,,,,,,,,
,,P2,the man leads the fort,mp,92749732,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man leads the church,coord,126543428,,,,,,,,,
,,S2,the man leads the company,coord,44182813,,,,,,,,,
,,Un,the man leads the class,un,32511024,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,cart,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the dog has a cart,target,286018523,M1_Noun_transitiveend_49,,F2_Noun_transitiveend_49,,,5,7,1,
,,P1,the dog has a heart,mp,173014952,,,,,,,,,
,,P2,the dog has a car,mp,209412904,,,,,,,,,
,,P3,the dog has a card,mp,179732639,,,,,,,,,
,,S1,the dog has a scooter,coord,174700670,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the dog has a toy,un,291462158,,,,,,,,,
,,,,,,,,,,,,,,
,hanger,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,she uses the hanger,target,326905355,M1_Noun_transitiveend_50,,F2_Noun_transitiveend_50,,,4,7,2,
,,P1,she uses the hamper,close,317473967,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,she uses the hammer,close,13423453,,,,,,,,,
,,S1,she uses the coat,coord,138710468,,,,,,,,,
,,S2,she uses the wardrobe,coord,134523755,,,,,,,,,
,,Un,she uses the handbag,un,57467314,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,bush,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the man cuts the bush,target,287707931,M1_Noun_transitiveend_51,,F2_Noun_transitiveend_51,,,6,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,the man cuts the book,mp,173084678,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man cuts the tree,coord,112072841,,,,,,,,,
,,S2,the man cuts the grass,coord,35865163,,,,,,,,,
,,Un,the man cuts the wood,un,335716481,,,,,,,,,
,,Un,the man cuts the apple,un,590037,,,,,,,,,
,,,,,,,,,,,,,,
,butterfly,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,He feels the butterfly,target,143498137,M1_Noun_transitiveend_53,,F2_Noun_transitiveend_53,,,6,7,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,He feels the fly,distant,66699028,,,,,,,,,
,,S1,He feels the bee,coord,160525967,,,,,,,,,
,,S2,He feel the ladybird,coord,29579935,,,,,,,,,
,,Un,He feels the snail,coord,1027757,,,,,,,,,
,,Un,He feels the horse,un,16658327,,,,,,,,,
,,,,,,,,,,,,,,
,lady,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the caller rings the lady,target,126153506,M1_Noun_transitiveend_59,,F2_Noun_transitiveend_59,,,8,6,2,
,,P1,the caller rings the baby,distant,23830819,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the caller rings the girl,coord,132348320,,,,,,,,,
,,S2,the caller rings the man,coord,87275050,,,,,,,,,
,,Un,the caller rings the boy,coord,279289346,,,,,,,,,
,,Un,the caller rings the dog,un,117492673,,,,,,,,,
,,,,,,,,,,,,,,
,escalator,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he holds the escalator,target,50402473,M1_Noun_transitiveend_66,,F2_Noun_transitiveend_66,,,4,7,4,
,,P1,he holds the calculator,mp,239062618,,,,,,,,,
,,P2,he holds the grater,mp,292934069,,,,,,,,,
,,P3,he holds the alligator,close,183043415,,,,,,,,,
,,S1,he holds the stairs,coord,45100279,,,,,,,,,
,,S2,he holds the computer,coord,5559412,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,throne,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he uses the throne,target,214078708,M1_Noun_transitiveend_68,,F2_Noun_transitiveend_68,,,6,7,1,
,,P1,he uses the home,mp,27421377,,,,,,,,,
,,P2,he uses the gnome,mp,163246046,,,,,,,,,
,,P3,he uses the foam,mp,74189155,,,,,,,,,
,,S1,he uses the chair,coord,3259218,,,,,,,,,
,,S2,he uses the crown,coord,146076287,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,dome,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he uses the dome,target,257451121,M1_Noun_transitiveend_69,,F2_Noun_transitiveend_69,,,5,7,1,
,,P1,he uses the home,mp,276568709,,,,,,,,,
,,P2,he uses the throne,mp,214078708,,,,,,,,,
,,P3,he uses the foam,mp,45059092,,,,,,,,,
,,S1,he uses the tower,coord,144019315,,,,,,,,,
,,S2,he uses the teepee,coord,3333610,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,flower,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,she likes the flower,target,224471617,M1_Noun_transitiveend_72,,F2_Noun_transitiveend_72,,,7,7,2,
,,P1,she likes the tower,mp,303476060,,,,,,,,,
,,P2,she likes the shower,mp,126536075,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,she likes the plant,coord,48950445,,,,,,,,,
,,S2,she likes the vase,coord,164536922,,,,,,,,,
,,Un,she likes the bath,un,30524832,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,shore,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he likes the shore,target,315098789,M1_Noun_transitiveend_73,,F2_Noun_transitiveend_73,,,6,7,1,
,,P1,he likes the door,mp,146964704,,,,,,,,,
,,P2,he likes the saw,mp,217821505,,,,,,,,,
,,P3,he likes the floor,mp,61875193,,,,,,,,,
,,S1,he likes the boat,coord,52091113,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,he likes the sheep,un,157673411,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,flies,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he hates flies,target,781520,M1_Noun_transitiveend_74,,F2_Noun_transitiveend_74,,,7,7,1,
,,P1,he hates eyes,mp,130786277,,,,,,,,,
,,P2,he hates pies,mp,318698831,,,,,,,,,
,,P3,he hates ties,mp,193059866,,,,,,,,,
,,S1,he hates bees,coord,71844580,,,,,,,,,
,,S2,he hates glasses,coord,27276302,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,doctor,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the woman visits her doctor,target,32851088,,M2_Noun_transitiveend_80,F2_Noun_transitiveend_80,,,8,7,1,
,,P1,the woman visits her daughter,close,264133985,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the woman visits her vet,coord,242966920,,,,,,,,,
,,S2,the woman visits her nurse,coord,36818562,,,,,,,,,
,,Un,the woman visits her patient,un,180192032,,,,,,,,,
,,Un,x,un,x,,,,,,,,,
,,,,,,,,,,,,,,
,iron,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the man has the iron,target,51388888,,M2_Noun_transitiveend_83,F2_Noun_transitiveend_83,,,7,7,2,
,,P1,the man has the lion,mp,134472080,,,,,,,,,
,,P2,the man has the onion,distant,130666667,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man has the sock,assoc,310809407,,,,,,,,,
,,S2,the man has the hanger,assoc,280925774,,,,,,,,,
,,Un,the man has the laundry,assoc,19291843,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,vehicle,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the lady has a vehicle,target,273382271,,M2_Noun_transitiveend_85,F2_Noun_transitiveend_85,,,7,7,2,
,,P1,the lady has a wrinkle,close,319607033,,,,,,,,,
,,P2,the lady has an ankle,distant,7065985,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the lady has a bicycle,coord,27169607,,,,,,,,,
,,S2,the lady has a boat,coord,16714930,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the lady has a skateboard,un,44013858,,,,,,,,,
,,,,,,,,,,,,,,
,alcohol,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he likes alcohol,target,30150678,,M2_Noun_transitiveend_86,F2_Noun_transitiveend_86,,,7,7,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,he likes cereal,un,322932869,,,,,,,,,
,,S1,he likes juice,coord,37726548,,,,,,,,,
,,S2,he likes water,coord,164756279,,,,,,,,,
,,Un,he likes tea,un,24118450,,,,,,,,,
,,Un,he likes ketchup,un,59734207,,,,,,,,,
,,,,,,,,,,,,,,
,evidence,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he takes the evidence,target,187941386,,M2_Noun_transitiveend_88,F2_Noun_transitiveend_88,,,8,5,3,
,,P1,he takes the elephant,distant,380995561,,,,,,,,,
,,P2,he takes the ambulance,distant,113421097,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,he takes the car,assoc,35390329,,,,,,,,,
,,S2,he takes the man,assoc,17843134,,,,,,,,,
,,Un,he takes the money,assoc,283020137,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,race,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the woman has a race,target,324777122,,M2_Noun_transitiveend_89,F2_Noun_transitiveend_89,,,8,5,1,
,,P1,the woman has a case,mp,133534244,,,,,,,,,
,,P2,the woman has a lace,mp,7593510526,,,,,,,,,
,,P3,the woman has a face,mp,126009806,,,,,,,,,
,,S1,the woman has a water,assoc,42316112,,,,,,,,,
,,S2,the woman has a stretch,assoc,45896520,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,doll,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the child has a doll,target,181238870,,M2_Noun_transitiveend_91,F2_Noun_transitiveend_91,,,6,7,1,
,,P1,the child has a bowl,close,178210637,,,,,,,,,
,,P2,the child has a drill,distant,204591244,,,,,,,,,
,,P3,the child has a goal,close,201975412,,,,,,,,,
,,S1,the child has a bear,coord,249462853,,,,,,,,,
,,S2,the child has a rabbit,coord,345403865,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,helmet,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the person wears a helmet,target,301821125,,M2_Noun_transitiveend_92,F2_Noun_transitiveend_92,,,6,7,2,
,,P1,the person wears a hairnet,close,2794065,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the person wears a hat,coord,305547781,,,,,,,,,
,,S2,the person wears a headscarf,coord,262663967,,,,,,,,,
,,Un,the person wears a cap,coord,241372813,,,,,,,,,
,,Un,the person wears a scarf,un,220796884,,,,,,,,,
,,,,,,,,,,,,,,
,parrot,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the bucket holds a parrot,target,55506964,,M2_Noun_transitiveend_94,F2_Noun_transitiveend_94,,,5,7,2,
,,P1,the bucket holds a carrot,mp,40789309,,,,,,,,,
,,P2,the bucket holds a ferret,distant,98441516,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the bucket holds an egg,assoc,7456320504,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the bucket holds cherries,un,485695425,,,,,,,,,
,,Un,the bucket holds feed,un,84453310,,,,,,,,,
,,,,,,,,,,,,,,
,friend,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he passes the food to the friend,target,207120154,,M2_Noun_transitiveend_96,F2_Noun_transitiveend_96,,,8,4,1,
,,P1,x,close,x,,,,,,,,,
,,P2,he passes the food to the father,distant,389358862,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,he passes the food to his hero,coord,154792349,,,,,,,,,
